2020-05-07 17:02:19 pid:6327 Workerman[index.php] start in DEBUG mode
2020-05-07 17:02:24 pid:6327 worker[none:6724] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6725] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6726] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6727] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6728] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6729] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6730] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6731] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6732] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6733] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6734] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6735] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6736] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6737] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6738] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6739] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6740] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6741] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6742] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6743] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6744] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6745] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6746] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6747] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6748] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6749] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6750] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6751] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6752] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6753] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6754] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6755] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6756] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6757] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6758] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6759] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6760] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6761] exit with status 65280
2020-05-07 17:02:24 pid:6327 worker[none:6762] exit with status 65280
2020-05-07 17:02:24 pid:6327 Workerman[index.php] stopping ...
2020-05-07 17:02:24 pid:6327 worker[none:6763] exit with status 65280
2020-05-07 17:02:24 pid:6327 Workerman[index.php] has been stopped
2020-05-07 17:02:37 pid:6772 Workerman[index.php] start in DEBUG mode
2020-05-07 17:18:57 pid:6772 Workerman[index.php] stopping ...
2020-05-07 17:18:57 pid:6772 Workerman[index.php] has been stopped
2020-05-07 17:19:37 pid:8006 Workerman[index.php] start in DEBUG mode
2020-05-07 17:48:45 pid:8006 Workerman[index.php] stopping ...
2020-05-07 17:48:45 pid:8006 Workerman[index.php] has been stopped
2020-05-07 17:48:47 pid:10099 Workerman[index.php] start in DEBUG mode
2020-05-07 17:54:10 pid:10099 Workerman[index.php] stopping ...
2020-05-07 17:54:10 pid:10099 Workerman[index.php] has been stopped
2020-05-07 18:03:03 pid:11589 Workerman[index.php] start in DEBUG mode
2020-05-07 18:07:55 pid:11589 Workerman[index.php] stopping ...
2020-05-07 18:07:55 pid:11589 Workerman[index.php] has been stopped
2020-05-07 18:10:15 pid:12278 Workerman[index.php] start in DEBUG mode
2020-05-07 18:12:15 pid:12278 Workerman[index.php] stopping ...
2020-05-07 18:12:15 pid:12278 Workerman[index.php] has been stopped
2020-05-07 18:16:12 pid:12973 Workerman[index.php] start in DEBUG mode
2020-05-07 22:18:47 pid:12973 Workerman[index.php] stopping ...
